ArdA,752,hypotheticalprotein_pkpn4,139,100.0
ArdA,13,hypotheticalprotein_p9134dt,682,94.7
ArdA,13,hypotheticalprotein_pcs0010a_95,682,94.7
ArdA,13,ard_papec-o78-2,314,97.6
ArdA,13,arda_psd107,296,97.0
ArdA,13,antirestrictionproteinarda_psh1148_107,296,97.0
ArdA,13,ygba-ard_pek204,296,97.6
ArdA,13,antirestrictionproteinarda_pc60-108,294,100.0
ArdA,13,ygba-ard_pcn061p5,294,100.0
ArdA,13,antirestrictionprotein_pseho0a2,245,77.3
ArdA,13,arda_pjie512b,244,97.6
ArdA,13,ygba1_pb15,244,97.0
ArdA,13,putativeantirestrictionprotein_pumnk88_hly,238,84.9
ArdA,13,hypotheticalprotein_peb1,194,99.5
ArdA,13,putativeanti-restrictionprotein_petec_73,186,78.9
ArdA,13,antirestrictionproteinarda_p69-3818,171,96.4
ArdA,13,ard_pcol1b9_sl1344,171,97.6
ArdA,13,antirestrictionproteinarda_pc49-108,171,100.0
ArdA,13,antirestrictionfamilyprotein_p628-ctxm,166,97.6
ArdA,13,antirestrictionproteinarda_ps68,166,97.0
ArdA,13,antirestrictionproteinarda_ph1519-88,166,97.6
ArdA,13,arda_pv408,166,97.0
ArdA,13,arda_pec012,166,97.0
ArdA,13,antirestrictionproteinarda_pse115,166,97.6
ArdA,13,antirestrictionprotein_pcfsan002069_01,166,97.0
ArdA,13,ard_pnf1358,166,97.6
ArdA,13,arda_pv404,166,97.6
ArdA,13,arda_p3521,166,96.4
ArdA,13,arda_phv114,166,100.0
ArdA,13,arda_pdv45,166,95.8
ArdA,13,arda_pjie139,166,96.4
ArdA,13,ygba-ard_prk1,166,97.6
ArdA,13,arda_pjie174,166,97.0
ArdA,13,arda_psklx3330,166,96.4
ArdA,13,antirestrictionprotein(arda)_po104_h7,166,97.0
ArdA,13,antirestrictionproteinarda_pc23-89,166,97.0
ArdA,13,antirestrictionardafamilyprotein_peko1101,166,97.6
ArdA,13,ard_p9,166,97.6
ArdA,13,arda_p5312.29,166,95.8
ArdA,13,ard_psh4469,166,97.6
ArdA,13,antirestrictionproteinarda_p92-9000,166,96.4
ArdA,13,arda_po145-13514,166,97.0
ArdA,13,arda_ps1400_89,166,97.0
ArdA,13,arda_r621a,166,97.0
ArdA,13,arda_pct,166,97.6
ArdA,13,arda_ptmsa970,166,95.8
ArdA,13,arda_pfam22871_2,166,97.0
ArdA,13,arda_ptf_h18,166,97.0
ArdA,13,arda_pdv10,166,95.8
ArdA,13,arda_pacn001-f,166,97.6
ArdA,13,arda_phusec2011-1,166,97.0
ArdA,13,antirestrictionprotein(arda)_p369,166,100.0
ArdA,13,arda_pm105,166,97.0
ArdA,13,arda_pkpc-lkec,166,97.6
ArdA,13,antirestrictionproteinarda_pl2-87,166,97.0
ArdA,13,ard_pec404/03-2,166,97.0
ArdA,13,arda_r64,166,*
ArdA,13,putativeantirestrictionprotein_po26_1,166,97.0
ArdA,13,arda_phv295,166,100.0
ArdA,13,antirestrictionprotein_phusec41-1,166,96.4
ArdA,13,antirestrictionproteinarda_ph2332-107,166,97.6
ArdA,13,klca_psal8934a,166,97.0
ArdA,13,anti-restrictionprotein_ty474p2,166,97.6
ArdA,13,arda_po145-12581,166,97.0
ArdA,13,antirestrictionprotein_pdm02,141,95.0
ArdA,13,antirestrictionprotein_pe17.16,141,95.0
ArdA,13,antirestrictionprotein_po26-vir,141,95.7
ArdA,13,antirestrictionprotein_pec16i_2,141,93.6
ArdA,13,putativeantirestrictionprotein_ppwd4_103,141,96.5
ArdA,13,antirestrictionprotein_pesbl-305,141,93.6
ArdA,13,antirestrictionprotein_pcvm22462,141,93.6
ArdA,13,antirestrictionprotein_psty1-1898,141,93.6
ArdA,13,antirestrictionprotein_psa02dt10168701_99,141,93.6
ArdA,13,putativeantirestrictionprotein_pumnf18_inci1,141,95.0
ArdA,13,putativeantirestrictionprotein_pnd12_96,141,92.9
ArdA,13,antirestrictionprotein_pec14ii_1,141,93.6
ArdA,13,antirestrictionprotein_unnamed2,141,93.6
ArdA,13,antirestrictionprotein_pec15i_1,141,93.6
ArdA,13,antirestrictionprotein_psan1-2010k-2577,141,92.9
ArdA,13,antirestrictionprotein_pec732_3,141,95.7
ArdA,90915,arda_pet45.,62,*
ArdA,102388,antirestrictionardafamilyprotein_panacy.03,290,*
ArdA,101177,antirestrictionardafamilyprotein_pemtol01,181,*
ArdA,908,antirestrictionproteinarda_rm1,114,*
ArdA,7525,arda-familyantirestrictionprotein_pjir4150,165,*
ArdA,49978,modifiedfragilexmentalretardationprotein_pg527,84,*
ArdA,67560,arda-familyantirestrictionprotein_pjir4150,165,*
ArdA,67778,hypotheticalprotein_pkpn-b0b,210,98.1
ArdA,67778,arda_pkp048,142,73.2
ArdA,67778,antirestrictionproteinyubi_pkv1,142,70.4
ArdA,67778,putativeantirestrictionprotein_rm1,142,71.8
ArdA,67778,klca_ppmk1-c,142,73.2
ArdA,92615,antirestriction(arda)protein/conjugativetransposonprotein_pctn1046,165,100.0
ArdA,63532,arda_p112298-kpc,169,72.8
ArdA,63532,antirestrictionproteinarda_rm1,114,*
ArdA,4239,antirestrictionardafamilyprotein_prahaq02,166,*
ArdA,35015,antirestrictionproteinarda_pabuh5-114,180,*
ArdA,63387,antirestrictionproteinarda_pg6809-2,169,100.0
ArdA,63387,arda_pimp-1495,169,100.0
ArdA,63387,antirestrictionprotein_1205p3,169,100.0
ArdA,63387,arda_prsb203,169,100.0
ArdA,63387,arda_prsb201,169,100.0
ArdA,63387,antirestrictionprotein_pkpc-47e,169,100.0
ArdA,63387,arda_pko6,169,100.0
ArdA,63387,antirestrictionproteinarda_plk75,169,100.0
ArdA,63387,arda_pndm-btr,169,100.0
ArdA,63387,arda_phha45,169,100.0
ArdA,63387,antirestrictionprotein_pkpc-e4e,169,100.0
ArdA,63387,antirestrictionproteinarda_pl2-43,169,100.0
ArdA,63387,ardaprotein_pbk31551,169,100.0
ArdA,63387,arda_phku1,169,100.0
ArdA,63387,antirestrictionproteinarda_ph1038-142,169,*
ArdA,63387,ardaprotein_pecndm1,169,100.0
ArdA,63387,ardaprotein_pbk32602,169,100.0
ArdA,63387,arda_pds2,169,98.8
ArdA,63387,arda_pkt58a,169,100.0
ArdA,63387,antirestrictionprotein_pkpn-b9c,169,98.8
ArdA,63387,arda_pow16c2,169,100.0
ArdA,63387,arda_pqnr2078,169,100.0
ArdA,63387,ardaprotein_9,169,98.8
ArdA,63387,arda_pkox105,169,100.0
ArdA,63387,antirestrictionprotein_pkpc-1c5,169,100.0
ArdA,24628,arda_paq5,183,70.1
ArdA,24495,antirestrictionardafamilyprotein_pnpun03,250,86.4
ArdB,16321,cardbdomainprotein_pbthd521-4,726,98.9
ArdB,16321,hypotheticalprotein_pbmb94,726,99.2
ArdB,16321,peptidase_pyc20,726,99.2
ArdB,16321,peptidase_pbmb76,726,99.2
ArdB,16321,cardbdomainprotein_ph308197_73,726,99.6
ArdB,16321,cardbfamilyprotein_unnamed3,726,99.2
ArdB,16321,putativeexportedprotein_pht77,296,94.3
ArdB,67778,ardb_pct-kpc,142,73.2
ArdB,67778,ardb_p628-kpc,142,73.2
ArdB,67778,hypotheticalprotein_pkpc-lk30,106,89.5
ArdB,43703,ardbprotein_p34983-59.134kb,140,98.6
ArdB,43703,ardbprotein_pec448_oxa163,140,98.6
ArdB,43703,klca_p0801-imp,140,98.6
ArdB,43703,ardb_pndm-ecs01,140,*
ArdB,43703,ardbprotein_pkpc_cav1596-97,140,98.6
ArdB,43703,ardb_ptr3,140,100.0
ArdB,4059,ardb_pec_l46,142,*
ArdB,4059,ardb_pkc394,141,100.0
ArdB,4059,ardb_pko6,141,100.0
ArdB,4059,ardb_pkt58a,141,100.0
ArdB,4059,ardb_pvqs1,141,100.0
ArdB,4059,ardbprotein_pbk32602,141,100.0
ArdB,4059,ardb_pk18an,141,100.0
ArdB,4059,ardb_pimp-hz1,141,100.0
ArdB,4059,ardb_pcf8698_kpc2,141,100.0
ArdB,4059,ardb_prsb201,141,100.0
ArdB,4059,ardb_pkpc_fcf13/05,141,100.0
ArdB,4059,antirestrictionproteinklca_pmr3-oxa181,141,100.0
ArdB,4059,ardb_pimp-1495,141,100.0
ArdB,4059,ardbprotein_9,141,100.0
ArdB,4059,ardb_pds2,141,100.0
ArdB,4059,ardb_pndm-btr,141,100.0
ArdB,4059,ardb_n3,141,99.3
ArdB,4059,ardb_pnl194,141,100.0
ArdB,4059,ardb_pe66an,141,100.0
ArdB,4059,ardbprotein_pbk31551,141,100.0
ArdB,4059,ardb_ph1038-142,141,100.0
ArdB,4059,ardb_r46,141,100.0
ArdB,4059,ardb_pow16c2,141,100.0
ArdB,4059,ardb_prsb206,141,100.0
ArdB,4059,ardb_pl2-43,141,100.0
ArdB,4059,ardb_pkox105,141,100.0
ArdB,4059,hypotheticalprotein_pkpc-47e,114,99.1
ArdB,4059,hypotheticalprotein_pkpn-b9c,114,92.1
ArdB,4059,hypotheticalprotein_pkpc-1c5,114,99.1
ArdB,4059,hypotheticalprotein_pkpc-e4e,114,98.2
ArdB,35,hypotheticalprotein_pkox-137,685,90.9
ArdB,35,hypotheticalprotein_po157,657,70.3
ArdB,35,hypotheticalprotein_peq011,652,88.0
ArdB,35,conservedhypotheticalprotein_pse11-1,652,77.7
ArdB,35,hypotheticalprotein_pmar7,453,98.5
ArdB,35,unknown_po157,453,98.7
ArdB,35,hypotheticalprotein_p0157,412,100.0
ArdB,35,hypotheticalprotein_pkpqil-6e6,330,98.2
ArdB,35,predictedprotein_pmar2,286,95.1
ArdB,35,hypotheticalprotein_puhkpc05-113,273,100.0
ArdB,35,hypotheticalprotein_pc15-k,258,70.5
ArdB,35,antirestrictionprotein_pseho0a2,245,77.3
ArdB,35,ardb_pkp11-42,221,73.9
ArdB,35,adrb_pit-11c07,221,73.9
ArdB,35,putativecytoplasmicprotein_pbk30683,221,73.9
ArdB,35,antirestrictionproteinardb_pbk30661,221,75.4
ArdB,35,ardb_pkpoxa-48n2,221,74.6
ArdB,35,adrb_pgr-1504,221,73.9
ArdB,35,ardb_pkdo1,221,74.6
ArdB,35,antirestrictionproteinardb_pbk30683,221,74.6
ArdB,35,ardb_pkpqil-sc29,221,73.9
ArdB,35,ardb_pit-01c03,221,73.9
ArdB,35,ardb_pkp1034,221,74.6
ArdB,35,ardb_pvgh151,221,73.9
ArdB,35,antirestrictionproteinardb_pkpqil-234,221,73.9
ArdB,35,adrb_pgr-1780,221,73.9
ArdB,35,antirestrictionproteinardb_pkpqil-10,221,73.9
ArdB,35,hypotheticalprotein_nr1,191,99.5
ArdB,35,antirestrictionprotein_pcav1193-78,180,98.3
ArdB,35,antirestrictionprotein_p34978-139.941kb,180,93.9
ArdB,35,antirestrictionproteinklca_pnjst258c1,180,72.5
ArdB,35,putativeantirestrictionprotein_pcvm29188_146,179,95.7
ArdB,35,hypotheticalprotein_puhkpc45-117,177,76.1
ArdB,35,antirestrictionprotein_unnamed,176,78.3
ArdB,35,antirestrictionprotein_pfb2.2,176,81.1
ArdB,35,['orfx107']_psg,171,72.9
ArdB,35,hypotheticalprotein_puskpc3,169,100.0
ArdB,35,klca_psal8934b,160,72.9
ArdB,35,yubi_pecos88,148,95.7
ArdB,35,yubi_pjie186-2,148,93.6
ArdB,35,putativecytoplasmicprotein_pstu288-1,144,72.9
ArdB,35,yubi_pso3_stv,144,72.9
ArdB,35,predictedprotein_pslt_sl1344,144,72.9
ArdB,35,putativecytoplasmicprotein_:,144,72.9
ArdB,35,putativecytoplasmicprotein_unnamed,144,72.9
ArdB,35,putativeantirestrictionprotein_pslt_vnp20009,144,72.9
ArdB,35,putativecytoplasmicprotein_pdt104,144,72.9
ArdB,35,putativecytoplasmicprotein_pstuk-100,144,72.9
ArdB,35,putativecytoplasmicprotein_pyt2,144,72.9
ArdB,35,antirestrictionprotein_psty2-1898,144,72.9
ArdB,35,antirestrictionprotein_psty1-2009k-1640,144,72.9
ArdB,35,antirestrictionprotein_pcfsan000725_01,144,72.9
ArdB,35,putativecytoplasmicprotein_ty474p1,144,72.9
ArdB,35,yubi_pyu15_94,144,72.9
ArdB,35,pslt062_pou1113,144,72.9
ArdB,35,antirestrictionprotein_pko_jko3_3,142,72.3
ArdB,35,klca_pec_b24,142,92.2
ArdB,35,antirestrictionproteinyubi_pcav1374-150,142,71.8
ArdB,35,antirestrictionprotein_pmre600-1,142,97.9
ArdB,35,['orfx110']_pkrh,142,74.6
ArdB,35,putativeantirestrictionprotein_pkpqil,142,73.9
ArdB,35,antirestrictionproteinyubi_pkpcapss,142,72.5
ArdB,35,antirestrictionproteinyubi_pkpc-63d,142,75.4
ArdB,35,putativecytoplasmicprotein_psgsc3045-121,142,73.9
ArdB,35,ardb_phs08204,142,73.9
ArdB,35,antirestrictionprotein_pkpn06-ctx,142,74.6
ArdB,35,antirestrictionproteinyubi_puhkpc07-113.639kb,142,73.9
ArdB,35,putativeantirestrictionprotein_pkpn5,142,73.9
ArdB,35,klca_pec_l8,142,93.6
ArdB,35,klca_phebe7,142,94.3
ArdB,35,antirestrictionprotein_pec732_3,141,95.7
ArdB,35,yfeb_po113,141,95.7
ArdB,35,antirestrictionprotein_p42-2,141,93.6
ArdB,35,putativeantirestrictionprotein_peb2,141,93.6
ArdB,35,putativeantirestrictionprotein_peb1,141,95.7
ArdB,35,klca_phk23a,141,93.6
ArdB,35,klca_pcc1410-1,141,94.3
ArdB,35,antirestrictionprotein_pesbl-ea11,141,93.6
ArdB,35,putativeantirestrictionprotein_po26-crl-125,141,96.5
ArdB,35,yubi_:,141,95.7
ArdB,35,putativeantirestrictionprotein_pksr100,141,93.6
ArdB,35,antirestrictionprotein_po26-vir,141,95.7
ArdB,35,putativeantirestrictionprotein_p9134dat,141,93.6
ArdB,35,antirestrictionprotein_981p2,141,93.6
ArdB,35,antirestrictionprotein_pec14iii,141,92.9
ArdB,35,klca_psklx3330,141,94.3
ArdB,35,antirestrictionprotein_phnec55,141,93.6
ArdB,35,antirestrictionprotein_p6409-151.583kb,141,99.3
ArdB,35,antirestrictionprotein_p12-4374_96,141,93.6
ArdB,35,yfeb_phv295,141,93.6
ArdB,35,tf1-34_00060_pi1-34tf,141,99.3
ArdB,35,yfeb_phv114,141,93.6
ArdB,35,putativeantirestrictionprotein_psms35_130,141,95.7
ArdB,35,klca_pecov282,141,93.6
ArdB,35,putativeantirestrictionprotein_p80-547,141,95.0
ArdB,35,w0057_psfo157,141,92.9
ArdB,35,yfebprotein_pc59-112,141,93.6
ArdB,35,putativeantirestrictionprotein_pbu53m1,141,93.6
ArdB,35,yubi_pdb4277,141,95.7
ArdB,35,yfeb_pjie139,141,97.2
ArdB,35,antirestrictionproteinyubi_pcfsan002069_01,141,95.0
ArdB,35,yfeb_p3521,141,97.9
ArdB,35,yfgb_pecc-1470_100,141,94.3
ArdB,35,yubi_p33673_incf,141,93.6
ArdB,35,ycib_unnamed,141,93.6
ArdB,35,antirestrictionprotein_pec302/04,141,93.6
ArdB,35,ycgb_pifm3804,141,93.6
ArdB,35,putativeantirestrictionprotein_pcs0010a_95,141,93.6
ArdB,35,klca_pec404/03-3,141,93.6
ArdB,35,putativeantirestrictionprotein_plm,141,95.0
ArdB,35,klca_pkp1034,141,93.6
ArdB,35,ycib_phn7a8,141,93.6
ArdB,35,klca_ptc1,141,94.3
ArdB,35,ycib_pjie512b,141,93.6
ArdB,35,putativeantirestrictionprotein_pcar10,141,95.7
ArdB,35,ycib_phnfp460-1,141,93.6
ArdB,35,klca_prsb225,141,93.6
ArdB,35,ycib_psal8934a,141,93.6
ArdB,35,antirestrictionfamilyprotein_pdm0133,141,95.7
ArdB,35,putativeantirestrictionprotein_prk1,141,95.7
ArdB,35,antirestrictionproteinklca_ac2901,141,98.6
ArdB,35,klca_pchi7122-2,141,98.6
ArdB,35,yfeb_pjie174,141,93.6
ArdB,35,antirestrictionprotein_pec743_1,141,93.6
ArdB,35,yfeb_pm105,141,94.3
ArdB,35,yfeb_pl2-87,141,99.3
ArdB,35,klca_pct,141,97.9
ArdB,35,antirestrictionprotein_psf-173-1,141,97.2
ArdB,35,putativeantirestrictionprotein_po111-crl-115,141,96.5
ArdB,35,antirestrictionprotein_pg749_1,141,95.7
ArdB,35,antirestrictionprotein_psty1-1898,141,93.6
ArdB,35,putativeantirestrictionprotein_ppwd4_103,141,96.5
ArdB,35,yfeb_pv408,141,94.3
ArdB,35,putativeantirestrictionprotein_pumnf18_incfv,141,92.2
ArdB,35,phk17a_2_peg430-2,141,98.6
ArdB,35,yfeb_pv404,141,94.3
ArdB,35,yfeb_p5312.29,141,93.6
ArdB,35,putativeantirestrictionprotein_p3099-85,141,93.6
ArdB,35,antirestrictionprotein_unnamed2,141,93.6
ArdB,35,antirestrictionprotein_unnamed3,141,95.7
ArdB,35,ycib_papec-o2-r,141,92.9
ArdB,35,antirestrictionprotein_unnamed1,141,97.9
ArdB,35,ycgb_ptf2,141,92.9
ArdB,35,klca_pec012,141,94.3
ArdB,35,antirestrictionprotein_pec15i_2,141,93.6
ArdB,35,yfgb_p0157_2,141,92.9
ArdB,35,putativeantirestrictionprotein_ph2291-144,141,95.7
ArdB,35,yfeb_pec404/03-1,141,98.6
ArdB,35,antirestrictionprotein_psan1-1727,141,93.6
ArdB,35,phk17a_028_phk17a,141,93.6
ArdB,35,putativeantirestrictionprotein_pc23-89,141,92.2
ArdB,35,antirestrictionprotein_pmre600-2,141,99.3
ArdB,35,putativeantirestrictionprotein_ph2332-166,141,95.0
ArdB,35,antirestrictionprotein_pec16i_1,141,93.6
ArdB,35,antirestrictionprotein_pcss165kan,141,96.5
ArdB,35,klca_po104_h7,141,95.7
ArdB,35,antirestrictionprotein_psf-468-1,141,95.7
ArdB,35,putativeantirestrictionprotein_ps68,141,92.9
ArdB,35,antirestrictionprotein_pesbl-12,141,93.6
ArdB,35,klca_pmc-ndm,141,94.3
ArdB,35,putativeantirestrictionprotein_psh1148_107,141,95.0
ArdB,35,antirestrictionprotein_pesbl-305,141,93.6
ArdB,35,putativeantirestrictionprotein_po145-12761,141,95.7
ArdB,35,antirestrictionproteinklca_pca14,141,99.3
ArdB,35,antirestrictionprotein_pcvm22462,141,93.6
ArdB,35,antirestrictionprotein_psj_82,141,98.6
ArdB,35,putativeantirestrictionprotein_pumnk88_91,141,93.6
ArdB,35,putativeantirestrictionprotein_pvir68,141,94.3
ArdB,35,putativeantirestrictionprotein_psd_88,141,93.6
ArdB,35,putativeantirestrictionprotein_pse115,141,94.3
ArdB,35,antirestrictionprotein_pjj1897_1,141,93.6
ArdB,35,yfeb_pctxm123_c0996,141,93.6
ArdB,35,antirestrictionprotein_pec14ii_2,141,93.6
ArdB,35,putativeantirestrictionprotein_pc59-153,141,95.0
ArdB,35,antirestrictionfamilyprotein_petec_73,141,94.3
ArdB,35,yfeb_r64,141,93.6
ArdB,35,yubi_pfam22871_1,141,92.9
ArdB,35,ycib_phn3a11,141,93.6
ArdB,35,yfgb_f,141,94.3
ArdB,35,antirestrictionprotein_pec3i,141,97.9
ArdB,35,putativeantirestrictionprotein_pnd11_107,141,95.0
ArdB,35,klca_phk08,141,98.6
ArdB,35,antirestrictionprotein_p0157,141,92.9
ArdB,35,antirestrictionprotein_pdm02,141,95.0
ArdB,35,antirestrictionprotein_pct-kpc,141,93.6
ArdB,35,orf72_po86a1,141,98.6
ArdB,35,putativeantirestrictionprotein_p9134,141,93.6
ArdB,35,antirestrictionprotein_pec732_2,141,93.6
ArdB,35,antirestrictionproteinklca_:,141,94.3
ArdB,35,antirestrictionprotein_peko1101,141,95.7
ArdB,35,antirestrictionprotein_pjj1887-5,141,92.9
ArdB,35,putativeantirestrictionprotein_pssap03302a,141,95.7
ArdB,35,ycib_pec958,141,93.6
ArdB,35,antirestrictionprotein_psrcc,141,92.9
ArdB,35,antirestrictionprotein_pcfsan029787_02,141,96.5
ArdB,35,ycib_r100,141,97.2
ArdB,35,putativeantirestrictionprotein_pnd12_96,141,92.9
ArdB,35,phk09_27_phk09,141,98.6
ArdB,35,antirestrictionfamilyprotein_phusec2011-1,141,93.6
ArdB,35,klca_po104_h21,141,95.0
ArdB,35,putativeantirestrictionprotein_p53638_75,141,95.7
ArdB,35,klca_pu302l,141,93.6
ArdB,35,yfeb_pc60-108,141,93.6
ArdB,35,antirestrictionprotein_psa02dt10168701_99,141,93.6
ArdB,35,putativeantirestrictionprotein_psl476_91,141,93.6
ArdB,35,putativeantirestrictionprotein_pumnf18_inci1,141,95.0
ArdB,35,yfeb_pjie113,141,93.6
ArdB,35,antirestrictionprotein_peco-824,141,93.6
ArdB,35,putativeantirestrictionprotein_psh163_120,141,92.9
ArdB,35,putativeantirestrictionprotein_p69-3818,141,95.7
ArdB,35,ycgb_pek204,141,94.3
ArdB,35,hypotheticalprotein_pkpn4,139,100.0
ArdB,35,hypotheticalprotein_pkp5-1,136,87.9
ArdB,35,hypotheticalprotein_pkpx-2,136,90.5
ArdB,35,hypotheticalprotein_p12579_2,133,88.7
ArdB,35,putativeantirestrictionprotein_po103,133,88.7
ArdB,35,hypotheticalprotein_pkoxm1b,115,88.7
ArdB,35,conservedhypotheticalprotein_papec-o1-colbm,114,95.3
ArdB,35,hypotheticalprotein_ty474p2,111,98.2
ArdB,35,yfeb_papec-o78-2,107,94.4
ArdB,35,putativeantirestrictionprotein_ph1519-88,99,97.0
ArdB,35,putativecytoplasmicprotein_pslt,76,100.0
ArdB,35,hypotheticalprotein_p1601080-130,70,100.0
ArdB,35,klca_:,68,*
ArdB,35,conservedhypotheticalprotein_pse11-2,62,83.9
ArdK,4416,hypotheticalprotein_plew517,866,100.0
ArdK,4416,conservedhypotheticalprotein_pip1202,305,100.0
ArdK,4416,hypotheticalprotein_plk75,238,96.2
ArdK,4416,ardk_pe66an,153,100.0
ArdK,4416,ardkfamilytranscriptionalregulator_pbz19,145,99.1
ArdK,4416,ardk_pk45-67vim,145,99.1
ArdK,4416,ardk_prsb201,133,99.2
ArdK,4416,ardk_pkpc-dk05,133,*
ArdK,4416,ardk_pkpc_fcf/3sp,133,99.2
ArdK,4416,antirestrictionprotein_pecndm0,117,100.0
ArdK,4416,ardk_pzs50,113,100.0
ArdK,4416,ardk_pkc396,113,100.0
ArdK,4416,ardk_prsb205,113,100.0
ArdK,4416,ardk_pimp-hz1,113,100.0
ArdK,4416,ardkfamilytranscriptionalregulator_pumnturkey5_incx,113,100.0
ArdK,4416,ardk_ph1038-142,113,100.0
ArdK,4416,ardkfamilytranscriptionalregulator_pkpc-629,113,100.0
ArdK,4416,ardk_n3,113,100.0
ArdK,4416,ardkfamilytranscriptionalregulator_pkpc-56a,113,100.0
ArdK,4416,ardk_pkpi-6,113,100.0
ArdK,4416,ardk_pecn580,113,100.0
ArdK,4416,ardkprotein_pbk28009,113,100.0
ArdK,4416,ardkprotein_pbk32602,113,100.0
ArdK,4416,transcriptionalregulatorardk_pg6809-2,113,100.0
ArdK,4416,ardk_phku1,113,100.0
ArdK,4416,ardk_pow16c2,113,100.0
ArdK,4416,ardka_pndm-btr,113,100.0
ArdK,4416,ardk_pqnr2078,113,100.0
ArdK,4416,ardk_pkp96,113,100.0
ArdK,4416,ardk_pimp-hb623,113,100.0
ArdK,4416,ardk_pcf8698_kpc2,113,99.1
ArdK,4416,ardkfamilytranscriptionalregulator_pcav1099-114,113,100.0
ArdK,4416,ardkfamilytranscriptionalregulator_pumnturkey7_incx,113,100.0
ArdK,4416,ardkfamilytranscriptionalregulator_1205p3,113,100.0
ArdK,4416,ardkfamilytranscriptionalregulator_pkpc-860,113,100.0
ArdK,4416,ardk_pvqs1,113,100.0
ArdK,4416,ardkfamilytranscriptionalregulator_pkpc-47e,113,100.0
ArdK,4416,ardkfamilytranscriptionalregulator_pkpc-1c5,113,100.0
ArdK,95971,ardkfamilytranscriptionalregulator_ppsp-cd6,105,*
ArdK,5845,ardkprotein_pem65,107,99.0
